 title="time marching" 
 variable= "x", "t", "u" 
 zone f=point, I=          71 j=          60
  0.42000000D+02    0.77500000D-01    0.11855959D+01
  0.43000000D+02    0.77500000D-01    0.75001113D+00
  0.44000000D+02    0.77500000D-01    0.45952706D+00
  0.45000000D+02    0.77500000D-01    0.27317635D+00
  0.46000000D+02    0.77500000D-01    0.15783550D+00
  0.47000000D+02    0.77500000D-01    0.88775933D-01
  0.48000000D+02    0.77500000D-01    0.48682165D-01
  0.49000000D+02    0.77500000D-01    0.26063910D-01
  0.50000000D+02    0.77500000D-01    0.13641821D-01
  0.51000000D+02    0.77500000D-01    0.69886879D-02
  0.52000000D+02    0.77500000D-01    0.35083165D-02
  0.53000000D+02    0.77500000D-01    0.17275701D-02
  0.54000000D+02    0.77500000D-01    0.83527156D-03
  0.55000000D+02    0.77500000D-01    0.39688636D-03
  0.56000000D+02    0.77500000D-01    0.18548761D-03
  0.57000000D+02    0.77500000D-01    0.85332114D-04
  0.58000000D+02    0.77500000D-01    0.38670023D-04
  0.59000000D+02    0.77500000D-01    0.17274084D-04
  0.60000000D+02    0.77500000D-01    0.76111310D-05
  0.61000000D+02    0.77500000D-01    0.33097420D-05
  0.62000000D+02    0.77500000D-01    0.14212499D-05
  0.63000000D+02    0.77500000D-01    0.60298342D-06
  0.64000000D+02    0.77500000D-01    0.25287253D-06
  0.65000000D+02    0.77500000D-01    0.10488615D-06
  0.66000000D+02    0.77500000D-01    0.43009005D-07
  0.67000000D+02    0.77500000D-01    0.17541550D-07
  0.68000000D+02    0.77500000D-01    0.68603602D-08
  0.69000000D+02    0.77500000D-01    0.32314477D-08
  0.70000000D+02    0.77500000D-01    0.00000000D+00
  0.00000000D+00    0.80000000D-01    0.00000000D+00
  0.10000000D+01    0.80000000D-01    0.26366826D+00
  0.20000000D+01    0.80000000D-01   -0.13762458D-01
  0.30000000D+01    0.80000000D-01    0.17346217D+00
  0.40000000D+01    0.80000000D-01    0.53093814D-01
  0.50000000D+01    0.80000000D-01    0.18480184D-01
  0.60000000D+01    0.80000000D-01    0.57729822D-01
  0.70000000D+01    0.80000000D-01   -0.87027300D-01
  0.80000000D+01    0.80000000D-01    0.15081065D-01
  0.90000000D+01    0.80000000D-01   -0.11781460D+00
  0.10000000D+02    0.80000000D-01   -0.19683847D-01
  0.11000000D+02    0.80000000D-01   -0.14417876D+00
  0.12000000D+02    0.80000000D-01    0.34714604D-01
  0.13000000D+02    0.80000000D-01   -0.58741725D-01
  0.14000000D+02    0.80000000D-01   -0.15505891D-01
  0.15000000D+02    0.80000000D-01   -0.69292880D-01
  0.16000000D+02    0.80000000D-01   -0.11994778D+00
  0.17000000D+02    0.80000000D-01   -0.77319433D-01
  0.18000000D+02    0.80000000D-01    0.10089663D+00
  0.19000000D+02    0.80000000D-01    0.55190122D+00
  0.20000000D+02    0.80000000D-01    0.13006174D+01
  0.21000000D+02    0.80000000D-01    0.22797081D+01
  0.22000000D+02    0.80000000D-01    0.34785161D+01
  0.23000000D+02    0.80000000D-01    0.49233416D+01
  0.24000000D+02    0.80000000D-01    0.66068843D+01
  0.25000000D+02    0.80000000D-01    0.84761078D+01
  0.26000000D+02    0.80000000D-01    0.10424268D+02
  0.27000000D+02    0.80000000D-01    0.12277921D+02
  0.28000000D+02    0.80000000D-01    0.13830734D+02
  0.29000000D+02    0.80000000D-01    0.14917394D+02
  0.30000000D+02    0.80000000D-01    0.15462929D+02
  0.31000000D+02    0.80000000D-01    0.15472920D+02
  0.32000000D+02    0.80000000D-01    0.14991693D+02
  0.33000000D+02    0.80000000D-01    0.14073224D+02
  0.34000000D+02    0.80000000D-01    0.12781213D+02
  0.35000000D+02    0.80000000D-01    0.11203112D+02
  0.36000000D+02    0.80000000D-01    0.94557120D+01
  0.37000000D+02    0.80000000D-01    0.76730148D+01
  0.38000000D+02    0.80000000D-01    0.59826233D+01
  0.39000000D+02    0.80000000D-01    0.44831210D+01
  0.40000000D+02    0.80000000D-01    0.32316586D+01
  0.41000000D+02    0.80000000D-01    0.22439369D+01
  0.42000000D+02    0.80000000D-01    0.15032562D+01
  0.43000000D+02    0.80000000D-01    0.97329576D+00
  0.44000000D+02    0.80000000D-01    0.61011766D+00
  0.45000000D+02    0.80000000D-01    0.37093337D+00
  0.46000000D+02    0.80000000D-01    0.21908955D+00
  0.47000000D+02    0.80000000D-01    0.12591719D+00
  0.48000000D+02    0.80000000D-01    0.70524515D-01
  0.49000000D+02    0.80000000D-01    0.38547793D-01
  0.50000000D+02    0.80000000D-01    0.20588981D-01
  0.51000000D+02    0.80000000D-01    0.10759155D-01
  0.52000000D+02    0.80000000D-01    0.55071142D-02
  0.53000000D+02    0.80000000D-01    0.27639638D-02
  0.54000000D+02    0.80000000D-01    0.13615393D-02
  0.55000000D+02    0.80000000D-01    0.65889287D-03
  0.56000000D+02    0.80000000D-01    0.31351323D-03
  0.57000000D+02    0.80000000D-01    0.14679039D-03
  0.58000000D+02    0.80000000D-01    0.67680110D-04
  0.59000000D+02    0.80000000D-01    0.30750044D-04
  0.60000000D+02    0.80000000D-01    0.13776270D-04
  0.61000000D+02    0.80000000D-01    0.60894880D-05
  0.62000000D+02    0.80000000D-01    0.26572858D-05
  0.63000000D+02    0.80000000D-01    0.11453444D-05
  0.64000000D+02    0.80000000D-01    0.48784207D-06
  0.65000000D+02    0.80000000D-01    0.20546620D-06
  0.66000000D+02    0.80000000D-01    0.85521883D-07
  0.67000000D+02    0.80000000D-01    0.35414687D-07
  0.68000000D+02    0.80000000D-01    0.14029336D-07
  0.69000000D+02    0.80000000D-01    0.67387818D-08
  0.70000000D+02    0.80000000D-01    0.00000000D+00
  0.00000000D+00    0.82500000D-01    0.00000000D+00
  0.10000000D+01    0.82500000D-01    0.26050912D+00
  0.20000000D+01    0.82500000D-01    0.12636563D-01
  0.30000000D+01    0.82500000D-01    0.15491303D+00
  0.40000000D+01    0.82500000D-01    0.86833096D-01
  0.50000000D+01    0.82500000D-01    0.19955908D-01
  0.60000000D+01    0.82500000D-01    0.80930198D-01
  0.70000000D+01    0.82500000D-01   -0.72845596D-01
  0.80000000D+01    0.82500000D-01    0.24203381D-01
  0.90000000D+01    0.82500000D-01   -0.10933486D+00
  0.10000000D+02    0.82500000D-01   -0.97155766D-02
  0.11000000D+02    0.82500000D-01   -0.14920794D+00
  0.12000000D+02    0.82500000D-01    0.10401130D-01
  0.13000000D+02    0.82500000D-01   -0.51954044D-01
  0.14000000D+02    0.82500000D-01   -0.16749593D-01
  0.15000000D+02    0.82500000D-01   -0.46979238D-01
  0.16000000D+02    0.82500000D-01   -0.10600416D+00
  0.17000000D+02    0.82500000D-01   -0.10275370D+00
  0.18000000D+02    0.82500000D-01   -0.42670981D-02
  0.19000000D+02    0.82500000D-01    0.31790120D+00
  0.20000000D+02    0.82500000D-01    0.93173299D+00
  0.21000000D+02    0.82500000D-01    0.17934390D+01
  0.22000000D+02    0.82500000D-01    0.28768097D+01
  0.23000000D+02    0.82500000D-01    0.42002648D+01
  0.24000000D+02    0.82500000D-01    0.57691166D+01
  0.25000000D+02    0.82500000D-01    0.75513356D+01
  0.26000000D+02    0.82500000D-01    0.94682057D+01
  0.27000000D+02    0.82500000D-01    0.11375585D+02
  0.28000000D+02    0.82500000D-01    0.13077549D+02
  0.29000000D+02    0.82500000D-01    0.14388325D+02
  0.30000000D+02    0.82500000D-01    0.15193824D+02
  0.31000000D+02    0.82500000D-01    0.15464745D+02
  0.32000000D+02    0.82500000D-01    0.15226526D+02
  0.33000000D+02    0.82500000D-01    0.14525412D+02
  0.34000000D+02    0.82500000D-01    0.13417772D+02
  0.35000000D+02    0.82500000D-01    0.11979176D+02
  0.36000000D+02    0.82500000D-01    0.10313519D+02
  0.37000000D+02    0.82500000D-01    0.85479491D+01
  0.38000000D+02    0.82500000D-01    0.68137814D+01
  0.39000000D+02    0.82500000D-01    0.52233166D+01
  0.40000000D+02    0.82500000D-01    0.38529992D+01
  0.41000000D+02    0.82500000D-01    0.27379542D+01
  0.42000000D+02    0.82500000D-01    0.18769298D+01
  0.43000000D+02    0.82500000D-01    0.12432599D+01
  0.44000000D+02    0.82500000D-01    0.79707314D+00
  0.45000000D+02    0.82500000D-01    0.49543798D+00
  0.46000000D+02    0.82500000D-01    0.29905470D+00
  0.47000000D+02    0.82500000D-01    0.17557738D+00
  0.48000000D+02    0.82500000D-01    0.10041396D+00
  0.49000000D+02    0.82500000D-01    0.56019601D-01
  0.50000000D+02    0.82500000D-01    0.30526727D-01
  0.51000000D+02    0.82500000D-01    0.16268616D-01
  0.52000000D+02    0.82500000D-01    0.84888811D-02
  0.53000000D+02    0.82500000D-01    0.43415485D-02
  0.54000000D+02    0.82500000D-01    0.21785421D-02
  0.55000000D+02    0.82500000D-01    0.10735373D-02
  0.56000000D+02    0.82500000D-01    0.51996421D-03
  0.57000000D+02    0.82500000D-01    0.24773341D-03
  0.58000000D+02    0.82500000D-01    0.11619215D-03
  0.59000000D+02    0.82500000D-01    0.53685234D-04
  0.60000000D+02    0.82500000D-01    0.24451393D-04
  0.61000000D+02    0.82500000D-01    0.10984741D-04
  0.62000000D+02    0.82500000D-01    0.48703818D-05
  0.63000000D+02    0.82500000D-01    0.21323568D-05
  0.64000000D+02    0.82500000D-01    0.92233211D-06
  0.65000000D+02    0.82500000D-01    0.39439662D-06
  0.66000000D+02    0.82500000D-01    0.16661041D-06
  0.67000000D+02    0.82500000D-01    0.70042519D-07
  0.68000000D+02    0.82500000D-01    0.28099078D-07
  0.69000000D+02    0.82500000D-01    0.13763551D-07
  0.70000000D+02    0.82500000D-01    0.00000000D+00
  0.00000000D+00    0.85000000D-01    0.00000000D+00
  0.10000000D+01    0.85000000D-01    0.25023643D+00
  0.20000000D+01    0.85000000D-01    0.41090777D-01
  0.30000000D+01    0.85000000D-01    0.13641957D+00
  0.40000000D+01    0.85000000D-01    0.11506463D+00
  0.50000000D+01    0.85000000D-01    0.23493416D-01
  0.60000000D+01    0.85000000D-01    0.10091460D+00
  0.70000000D+01    0.85000000D-01   -0.56444206D-01
  0.80000000D+01    0.85000000D-01    0.35309046D-01
  0.90000000D+01    0.85000000D-01   -0.10086687D+00
  0.10000000D+02    0.85000000D-01    0.14370820D-02
  0.11000000D+02    0.85000000D-01   -0.14547750D+00
  0.12000000D+02    0.85000000D-01   -0.13484672D-01
  0.13000000D+02    0.85000000D-01   -0.49934297D-01
  0.14000000D+02    0.85000000D-01   -0.21563661D-01
  0.15000000D+02    0.85000000D-01   -0.30678024D-01
  0.16000000D+02    0.85000000D-01   -0.86768518D-01
  0.17000000D+02    0.85000000D-01   -0.10762060D+00
  0.18000000D+02    0.85000000D-01   -0.67300903D-01
  0.19000000D+02    0.85000000D-01    0.14451462D+00
  0.20000000D+02    0.85000000D-01    0.62624541D+00
  0.21000000D+02    0.85000000D-01    0.13664649D+01
  0.22000000D+02    0.85000000D-01    0.23341415D+01
  0.23000000D+02    0.85000000D-01    0.35371376D+01
  0.24000000D+02    0.85000000D-01    0.49866504D+01
  0.25000000D+02    0.85000000D-01    0.66670027D+01
  0.26000000D+02    0.85000000D-01    0.85239817D+01
  0.27000000D+02    0.85000000D-01    0.10443899D+02
  0.28000000D+02    0.85000000D-01    0.12250729D+02
  0.29000000D+02    0.85000000D-01    0.13751180D+02
  0.30000000D+02    0.85000000D-01    0.14799311D+02
  0.31000000D+02    0.85000000D-01    0.15329232D+02
  0.32000000D+02    0.85000000D-01    0.15341362D+02
  0.33000000D+02    0.85000000D-01    0.14869887D+02
  0.34000000D+02    0.85000000D-01    0.13963464D+02
  0.35000000D+02    0.85000000D-01    0.12687120D+02
  0.36000000D+02    0.85000000D-01    0.11131686D+02
  0.37000000D+02    0.85000000D-01    0.94144528D+01
  0.38000000D+02    0.85000000D-01    0.76656706D+01
  0.39000000D+02    0.85000000D-01    0.60068961D+01
  0.40000000D+02    0.85000000D-01    0.45313526D+01
  0.41000000D+02    0.85000000D-01    0.32934826D+01
  0.42000000D+02    0.85000000D-01    0.23092392D+01
  0.43000000D+02    0.85000000D-01    0.15642450D+01
  0.44000000D+02    0.85000000D-01    0.10252987D+01
  0.45000000D+02    0.85000000D-01    0.65134281D+00
  0.46000000D+02    0.85000000D-01    0.40167939D+00
  0.47000000D+02    0.85000000D-01    0.24084405D+00
  0.48000000D+02    0.85000000D-01    0.14061269D+00
  0.49000000D+02    0.85000000D-01    0.80049127D-01
  0.50000000D+02    0.85000000D-01    0.44494586D-01
  0.51000000D+02    0.85000000D-01    0.24177692D-01
  0.52000000D+02    0.85000000D-01    0.12858281D-01
  0.53000000D+02    0.85000000D-01    0.67000936D-02
  0.54000000D+02    0.85000000D-01    0.34241004D-02
  0.55000000D+02    0.85000000D-01    0.17178602D-02
  0.56000000D+02    0.85000000D-01    0.84680879D-03
  0.57000000D+02    0.85000000D-01    0.41048193D-03
  0.58000000D+02    0.85000000D-01    0.19581470D-03
  0.59000000D+02    0.85000000D-01    0.91991737D-04
  0.60000000D+02    0.85000000D-01    0.42588691D-04
  0.61000000D+02    0.85000000D-01    0.19442544D-04
  0.62000000D+02    0.85000000D-01    0.87574783D-05
  0.63000000D+02    0.85000000D-01    0.38941584D-05
  0.64000000D+02    0.85000000D-01    0.17102716D-05
  0.65000000D+02    0.85000000D-01    0.74240038D-06
  0.66000000D+02    0.85000000D-01    0.31825660D-06
  0.67000000D+02    0.85000000D-01    0.13581559D-06
  0.68000000D+02    0.85000000D-01    0.55164318D-07
  0.69000000D+02    0.85000000D-01    0.27554631D-07
  0.70000000D+02    0.85000000D-01    0.00000000D+00
  0.00000000D+00    0.87500000D-01    0.00000000D+00
  0.10000000D+01    0.87500000D-01    0.23286839D+00
  0.20000000D+01    0.87500000D-01    0.69472164D-01
  0.30000000D+01    0.87500000D-01    0.11934284D+00
  0.40000000D+01    0.87500000D-01    0.13777910D+00
  0.50000000D+01    0.87500000D-01    0.28484972D-01
  0.60000000D+01    0.87500000D-01    0.11781288D+00
  0.70000000D+01    0.87500000D-01   -0.39108121D-01
  0.80000000D+01    0.87500000D-01    0.48468536D-01
  0.90000000D+01    0.87500000D-01   -0.91746079D-01
  0.10000000D+02    0.87500000D-01    0.11985381D-01
  0.11000000D+02    0.87500000D-01   -0.13393928D+00
  0.12000000D+02    0.87500000D-01   -0.34167525D-01
  0.13000000D+02    0.87500000D-01   -0.51207865D-01
  0.14000000D+02    0.87500000D-01   -0.29073254D-01
  0.15000000D+02    0.87500000D-01   -0.21169493D-01
  0.16000000D+02    0.87500000D-01   -0.67107376D-01
  0.17000000D+02    0.87500000D-01   -0.99814061D-01
  0.18000000D+02    0.87500000D-01   -0.98333543D-01
  0.19000000D+02    0.87500000D-01    0.24316496D-01
  0.20000000D+02    0.87500000D-01    0.38245895D+00
  0.21000000D+02    0.87500000D-01    0.99946234D+00
  0.22000000D+02    0.87500000D-01    0.18504694D+01
  0.23000000D+02    0.87500000D-01    0.29341509D+01
  0.24000000D+02    0.87500000D-01    0.42624164D+01
  0.25000000D+02    0.87500000D-01    0.58310866D+01
  0.26000000D+02    0.87500000D-01    0.76060808D+01
  0.27000000D+02    0.87500000D-01    0.95026904D+01
  0.28000000D+02    0.87500000D-01    0.11370913D+02
  0.29000000D+02    0.87500000D-01    0.13021952D+02
  0.30000000D+02    0.87500000D-01    0.14287824D+02
  0.31000000D+02    0.87500000D-01    0.15067899D+02
  0.32000000D+02    0.87500000D-01    0.15333154D+02
  0.33000000D+02    0.87500000D-01    0.15100733D+02
  0.34000000D+02    0.87500000D-01    0.14409769D+02
  0.35000000D+02    0.87500000D-01    0.13315511D+02
  0.36000000D+02    0.87500000D-01    0.11896206D+02
  0.37000000D+02    0.87500000D-01    0.10257432D+02
  0.38000000D+02    0.87500000D-01    0.85242897D+01
  0.39000000D+02    0.87500000D-01    0.68229556D+01
  0.40000000D+02    0.87500000D-01    0.52600517D+01
  0.41000000D+02    0.87500000D-01    0.39081592D+01
  0.42000000D+02    0.87500000D-01    0.28013453D+01
  0.43000000D+02    0.87500000D-01    0.19397347D+01
  0.44000000D+02    0.87500000D-01    0.12993865D+01
  0.45000000D+02    0.87500000D-01    0.84338347D+00
  0.46000000D+02    0.87500000D-01    0.53122387D+00
  0.47000000D+02    0.87500000D-01    0.32520554D+00
  0.48000000D+02    0.87500000D-01    0.19377793D+00
  0.49000000D+02    0.87500000D-01    0.11254460D+00
  0.50000000D+02    0.87500000D-01    0.63796036D-01
  0.51000000D+02    0.87500000D-01    0.35338799D-01
  0.52000000D+02    0.87500000D-01    0.19151611D-01
  0.53000000D+02    0.87500000D-01    0.10165478D-01
  0.54000000D+02    0.87500000D-01    0.52900723D-02
  0.55000000D+02    0.87500000D-01    0.27015909D-02
  0.56000000D+02    0.87500000D-01    0.13551496D-02
  0.57000000D+02    0.87500000D-01    0.66822777D-03
  0.58000000D+02    0.87500000D-01    0.32416624D-03
  0.59000000D+02    0.87500000D-01    0.15482161D-03
  0.60000000D+02    0.87500000D-01    0.72846759D-04
  0.61000000D+02    0.87500000D-01    0.33789337D-04
  0.62000000D+02    0.87500000D-01    0.15459588D-04
  0.63000000D+02    0.87500000D-01    0.69808961D-05
  0.64000000D+02    0.87500000D-01    0.31126380D-05
  0.65000000D+02    0.87500000D-01    0.13714305D-05
  0.66000000D+02    0.87500000D-01    0.59651753D-06
  0.67000000D+02    0.87500000D-01    0.25838677D-06
  0.68000000D+02    0.87500000D-01    0.10623280D-06
  0.69000000D+02    0.87500000D-01    0.54112832D-07
  0.70000000D+02    0.87500000D-01    0.00000000D+00
  0.00000000D+00    0.90000000D-01    0.00000000D+00
  0.10000000D+01    0.90000000D-01    0.20896621D+00
  0.20000000D+01    0.90000000D-01    0.95608686D-01
  0.30000000D+01    0.90000000D-01    0.10442013D+00
  0.40000000D+01    0.90000000D-01    0.15529952D+00
  0.50000000D+01    0.90000000D-01    0.34338463D-01
  0.60000000D+01    0.90000000D-01    0.13188555D+00
  0.70000000D+01    0.90000000D-01   -0.21952239D-01
  0.80000000D+01    0.90000000D-01    0.63262024D-01
  0.90000000D+01    0.90000000D-01   -0.81126192D-01
  0.10000000D+02    0.90000000D-01    0.20782476D-01
  0.11000000D+02    0.90000000D-01   -0.11631457D+00
  0.12000000D+02    0.90000000D-01   -0.49716334D-01
  0.13000000D+02    0.90000000D-01   -0.54119334D-01
  0.14000000D+02    0.90000000D-01   -0.38070457D-01
  0.15000000D+02    0.90000000D-01   -0.18130523D-01
  0.16000000D+02    0.90000000D-01   -0.50226339D-01
  0.17000000D+02    0.90000000D-01   -0.85654670D-01
  0.18000000D+02    0.90000000D-01   -0.10686390D+00
  0.19000000D+02    0.90000000D-01   -0.51533230D-01
  0.20000000D+02    0.90000000D-01    0.19653500D+00
  0.21000000D+02    0.90000000D-01    0.69216256D+00
  0.22000000D+02    0.90000000D-01    0.14257341D+01
  0.23000000D+02    0.90000000D-01    0.23911035D+01
  0.24000000D+02    0.90000000D-01    0.35979233D+01
  0.25000000D+02    0.90000000D-01    0.50490759D+01
  0.26000000D+02    0.90000000D-01    0.67259664D+01
  0.27000000D+02    0.90000000D-01    0.85695333D+01
  0.28000000D+02    0.90000000D-01    0.10458595D+02
  0.29000000D+02    0.90000000D-01    0.12218808D+02
  0.30000000D+02    0.90000000D-01    0.13671172D+02
  0.31000000D+02    0.90000000D-01    0.14685416D+02
  0.32000000D+02    0.90000000D-01    0.15201105D+02
  0.33000000D+02    0.90000000D-01    0.15213613D+02
  0.34000000D+02    0.90000000D-01    0.14749585D+02
  0.35000000D+02    0.90000000D-01    0.13854349D+02
  0.36000000D+02    0.90000000D-01    0.12594237D+02
  0.37000000D+02    0.90000000D-01    0.11062224D+02
  0.38000000D+02    0.90000000D-01    0.93750672D+01
  0.39000000D+02    0.90000000D-01    0.76591140D+01
  0.40000000D+02    0.90000000D-01    0.60304335D+01
  0.41000000D+02    0.90000000D-01    0.45775868D+01
  0.42000000D+02    0.90000000D-01    0.33527230D+01
  0.43000000D+02    0.90000000D-01    0.23720758D+01
  0.44000000D+02    0.90000000D-01    0.16233587D+01
  0.45000000D+02    0.90000000D-01    0.10761869D+01
  0.46000000D+02    0.90000000D-01    0.69214510D+00
  0.47000000D+02    0.90000000D-01    0.43250198D+00
  0.48000000D+02    0.90000000D-01    0.26295934D+00
  0.49000000D+02    0.90000000D-01    0.15577631D+00
  0.50000000D+02    0.90000000D-01    0.90032514D-01
  0.51000000D+02    0.90000000D-01    0.50830397D-01
  0.52000000D+02    0.90000000D-01    0.28066122D-01
  0.53000000D+02    0.90000000D-01    0.15172354D-01
  0.54000000D+02    0.90000000D-01    0.80386199D-02
  0.55000000D+02    0.90000000D-01    0.41781630D-02
  0.56000000D+02    0.90000000D-01    0.21323316D-02
  0.57000000D+02    0.90000000D-01    0.10694348D-02
  0.58000000D+02    0.90000000D-01    0.52750334D-03
  0.59000000D+02    0.90000000D-01    0.25608645D-03
  0.60000000D+02    0.90000000D-01    0.12244397D-03
  0.61000000D+02    0.90000000D-01    0.57697621D-04
  0.62000000D+02    0.90000000D-01    0.26810831D-04
  0.63000000D+02    0.90000000D-01    0.12292649D-04
  0.64000000D+02    0.90000000D-01    0.55638189D-05
  0.65000000D+02    0.90000000D-01    0.24879257D-05
  0.66000000D+02    0.90000000D-01    0.10978383D-05
  0.67000000D+02    0.90000000D-01    0.48264274D-06
  0.68000000D+02    0.90000000D-01    0.20081438D-06
  0.69000000D+02    0.90000000D-01    0.10431643D-06
  0.70000000D+02    0.90000000D-01    0.00000000D+00
  0.00000000D+00    0.92500000D-01    0.00000000D+00
  0.10000000D+01    0.92500000D-01    0.17957674D+00
  0.20000000D+01    0.92500000D-01    0.11755790D+00
  0.30000000D+01    0.92500000D-01    0.91779890D-01
  0.40000000D+01    0.92500000D-01    0.16811885D+00
  0.50000000D+01    0.92500000D-01    0.40502551D-01
  0.60000000D+01    0.92500000D-01    0.14346250D+00
  0.70000000D+01    0.92500000D-01   -0.58052441D-02
  0.80000000D+01    0.92500000D-01    0.78874521D-01
  0.90000000D+01    0.92500000D-01   -0.68255231D-01
  0.10000000D+02    0.92500000D-01    0.27390677D-01
  0.11000000D+02    0.92500000D-01   -0.94688035D-01
  0.12000000D+02    0.92500000D-01   -0.59115473D-01
  0.13000000D+02    0.92500000D-01   -0.57091480D-01
  0.14000000D+02    0.92500000D-01   -0.47226888D-01
  0.15000000D+02    0.92500000D-01   -0.20465755D-01
  0.16000000D+02    0.92500000D-01   -0.37885956D-01
  0.17000000D+02    0.92500000D-01   -0.69827287D-01
  0.18000000D+02    0.92500000D-01   -0.10119549D+00
  0.19000000D+02    0.92500000D-01   -0.92500950D-01
  0.20000000D+02    0.92500000D-01    0.62675394D-01
  0.21000000D+02    0.92500000D-01    0.44293748D+00
  0.22000000D+02    0.92500000D-01    0.10595757D+01
  0.23000000D+02    0.92500000D-01    0.19075710D+01
  0.24000000D+02    0.92500000D-01    0.29937061D+01
  0.25000000D+02    0.92500000D-01    0.43244400D+01
  0.26000000D+02    0.92500000D-01    0.58922494D+01
  0.27000000D+02    0.92500000D-01    0.76593082D+01
  0.28000000D+02    0.92500000D-01    0.95331497D+01
  0.29000000D+02    0.92500000D-01    0.11361088D+02
  0.30000000D+02    0.92500000D-01    0.12964027D+02
  0.31000000D+02    0.92500000D-01    0.14189670D+02
  0.32000000D+02    0.92500000D-01    0.14947013D+02
  0.33000000D+02    0.92500000D-01    0.15206037D+02
  0.34000000D+02    0.92500000D-01    0.14977317D+02
  0.35000000D+02    0.92500000D-01    0.14295110D+02
  0.36000000D+02    0.92500000D-01    0.13214274D+02
  0.37000000D+02    0.92500000D-01    0.11814961D+02
  0.38000000D+02    0.92500000D-01    0.10203326D+02
  0.39000000D+02    0.92500000D-01    0.85019264D+01
  0.40000000D+02    0.92500000D-01    0.68320764D+01
  0.41000000D+02    0.92500000D-01    0.52953547D+01
  0.42000000D+02    0.92500000D-01    0.39610051D+01
  0.43000000D+02    0.92500000D-01    0.28622264D+01
  0.44000000D+02    0.92500000D-01    0.20004026D+01
  0.45000000D+02    0.92500000D-01    0.13540509D+01
  0.46000000D+02    0.92500000D-01    0.88894654D+00
  0.47000000D+02    0.92500000D-01    0.56684514D+00
  0.48000000D+02    0.92500000D-01    0.35157391D+00
  0.49000000D+02    0.92500000D-01    0.21238688D+00
  0.50000000D+02    0.92500000D-01    0.12513161D+00
  0.51000000D+02    0.92500000D-01    0.71990478D-01
  0.52000000D+02    0.92500000D-01    0.40491291D-01
  0.53000000D+02    0.92500000D-01    0.22289802D-01
  0.54000000D+02    0.92500000D-01    0.12021498D-01
  0.55000000D+02    0.92500000D-01    0.63582878D-02
  0.56000000D+02    0.92500000D-01    0.33009991D-02
  0.57000000D+02    0.92500000D-01    0.16836178D-02
  0.58000000D+02    0.92500000D-01    0.84426748D-03
  0.59000000D+02    0.92500000D-01    0.41656118D-03
  0.60000000D+02    0.92500000D-01    0.20236854D-03
  0.61000000D+02    0.92500000D-01    0.96862871D-04
  0.62000000D+02    0.92500000D-01    0.45707543D-04
  0.63000000D+02    0.92500000D-01    0.21276025D-04
  0.64000000D+02    0.92500000D-01    0.97740406D-05
  0.65000000D+02    0.92500000D-01    0.44351379D-05
  0.66000000D+02    0.92500000D-01    0.19851915D-05
  0.67000000D+02    0.92500000D-01    0.88572497D-06
  0.68000000D+02    0.92500000D-01    0.37286260D-06
  0.69000000D+02    0.92500000D-01    0.19753208D-06
  0.70000000D+02    0.92500000D-01    0.00000000D+00
  0.00000000D+00    0.95000000D-01    0.00000000D+00
  0.10000000D+01    0.95000000D-01    0.14612014D+00
  0.20000000D+01    0.95000000D-01    0.13382640D+00
  0.30000000D+01    0.95000000D-01    0.81046117D-01
  0.40000000D+01    0.95000000D-01    0.17676150D+00
  0.50000000D+01    0.95000000D-01    0.46475538D-01
  0.60000000D+01    0.95000000D-01    0.15286955D+00
  0.70000000D+01    0.95000000D-01    0.88473590D-02
  0.80000000D+01    0.95000000D-01    0.94259133D-01
  0.90000000D+01    0.95000000D-01   -0.52691090D-01
  0.10000000D+02    0.95000000D-01    0.32002569D-01
  0.11000000D+02    0.95000000D-01   -0.71138657D-01
  0.12000000D+02    0.95000000D-01   -0.62194944D-01
  0.13000000D+02    0.95000000D-01   -0.58820773D-01
  0.14000000D+02    0.95000000D-01   -0.55277772D-01
  0.15000000D+02    0.95000000D-01   -0.26617238D-01
  0.16000000D+02    0.95000000D-01   -0.30671842D-01
  0.17000000D+02    0.95000000D-01   -0.55473697D-01
  0.18000000D+02    0.95000000D-01   -0.88086202D-01
  0.19000000D+02    0.95000000D-01   -0.10791084D+00
  0.20000000D+02    0.95000000D-01   -0.26446657D-01
  0.21000000D+02    0.95000000D-01    0.24857737D+00
  0.22000000D+02    0.95000000D-01    0.75099380D+00
  0.23000000D+02    0.95000000D-01    0.14829051D+01
  0.24000000D+02    0.95000000D-01    0.24496572D+01
  0.25000000D+02    0.95000000D-01    0.36591008D+01
  0.26000000D+02    0.95000000D-01    0.51110143D+01
  0.27000000D+02    0.95000000D-01    0.67840411D+01
  0.28000000D+02    0.95000000D-01    0.86120830D+01
  0.29000000D+02    0.95000000D-01    0.10468308D+02
  0.30000000D+02    0.95000000D-01    0.12183205D+02
  0.31000000D+02    0.95000000D-01    0.13591596D+02
  0.32000000D+02    0.95000000D-01    0.14575499D+02
  0.33000000D+02    0.95000000D-01    0.15077654D+02
  0.34000000D+02    0.95000000D-01    0.15089030D+02
  0.35000000D+02    0.95000000D-01    0.14630802D+02
  0.36000000D+02    0.95000000D-01    0.13746262D+02
  0.37000000D+02    0.95000000D-01    0.12502850D+02
  0.38000000D+02    0.95000000D-01    0.10994707D+02
  0.39000000D+02    0.95000000D-01    0.93373237D+01
